Segment,BatchName,FacilityName,FacilityMnemonic,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Shipper,ReceiptFacility,DeliveryFacility,ScadaCommodityCode,Commodity,IntervalStartDateTime,IntervalEndDateTime
Keystone,CL/5761/0,Crandall Pump Station - (Future),CRNDL-SYN,16877.13,8894,16475,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL5,CL,12/9/2018 2:00,12/9/2018 3:00
Keystone,CL/5761/0,Crandall Pump Station - (Future),CRNDL-SYN,16877.13,9209,16475,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL5,CL,12/9/2018 3:00,12/9/2018 4:00
Keystone,CL/5761/0,Crandall Pump Station - (Future),CRNDL-SYN,16877.13,11931,16475,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL5,CL,12/9/2018 4:00,12/9/2018 5:00
Keystone,CL/5761/0,Crandall Pump Station - (Future),CRNDL-SYN,16877.13,15839,16475,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL5,CL,12/9/2018 5:00,12/9/2018 6:00
Keystone,FRB/0359/0,Crandall Pump Station - (Future),CRNDL-SYN,16187.08,2894,16429,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB5,FRB,12/9/2018 6:00,12/9/2018 7:00
Keystone,FRB/0359/0,Crandall Pump Station - (Future),CRNDL-SYN,16187.08,7050,16429,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB5,FRB,12/9/2018 7:00,12/9/2018 8:00
Keystone,FRB/0359/0,Crandall Pump Station - (Future),CRNDL-SYN,16187.08,11231,16429,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB5,FRB,12/9/2018 8:00,12/9/2018 9:00
Keystone,FRB/0359/0,Crandall Pump Station - (Future),CRNDL-SYN,16187.08,15519,16429,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB5,FRB,12/9/2018 9:00,12/9/2018 10:00
Keystone,SMA/0225/0,Crandall Pump Station - (Future),CRNDL-SYN,16462.4,3545,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA5,SMA,12/9/2018 10:00,12/9/2018 11:00
Keystone,SMA/0225/0,Crandall Pump Station - (Future),CRNDL-SYN,16462.4,7758,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA5,SMA,12/9/2018 11:00,12/9/2018 12:00
Keystone,SMA/0225/0,Crandall Pump Station - (Future),CRNDL-SYN,16462.4,12365,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA5,SMA,12/9/2018 12:00,12/9/2018 13:00
Keystone,FRB/0395/0,Crandall Pump Station - (Future),CRNDL-SYN,15472.76,243,15372,ExxonMobil Oil Corp,Gibson West,Valero Lucas,FRB5,FRB,12/9/2018 13:00,12/9/2018 14:00
Keystone,FRB/0395/0,Crandall Pump Station - (Future),CRNDL-SYN,15472.76,4364,15372,ExxonMobil Oil Corp,Gibson West,Valero Lucas,FRB5,FRB,12/9/2018 14:00,12/9/2018 15:00
Keystone,FRB/0395/0,Crandall Pump Station - (Future),CRNDL-SYN,15472.76,8717,15372,ExxonMobil Oil Corp,Gibson West,Valero Lucas,FRB5,FRB,12/9/2018 15:00,12/9/2018 16:00
Keystone,FRB/0395/0,Crandall Pump Station - (Future),CRNDL-SYN,15472.76,12911,15372,ExxonMobil Oil Corp,Gibson West,Valero Lucas,FRB5,FRB,12/9/2018 16:00,12/9/2018 17:00
Keystone,WCS/4156/0,Crandall Pump Station - (Future),CRNDL-SYN,17395.26,1655,16005,Coffeyville,Husky Terminal,Plains Cushing,WCS5,WCS,12/9/2018 17:00,12/9/2018 18:00
Keystone,WCS/4156/0,Crandall Pump Station - (Future),CRNDL-SYN,17395.26,5977,16005,Coffeyville,Husky Terminal,Plains Cushing,WCS5,WCS,12/9/2018 18:00,12/9/2018 19:00
Keystone,WCS/4156/0,Crandall Pump Station - (Future),CRNDL-SYN,17395.26,10497,16005,Coffeyville,Husky Terminal,Plains Cushing,WCS5,WCS,12/9/2018 19:00,12/9/2018 20:00
Keystone,WCS/4156/0,Crandall Pump Station - (Future),CRNDL-SYN,17395.26,14998,16005,Coffeyville,Husky Terminal,Plains Cushing,WCS5,WCS,12/9/2018 20:00,12/9/2018 21:00
Keystone,SMA/0231/0,Crandall Pump Station - (Future),CRNDL-SYN,16238.53,1948,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/9/2018 21:00,12/9/2018 22:00
Keystone,SMA/0231/0,Crandall Pump Station - (Future),CRNDL-SYN,16238.53,6215,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/9/2018 22:00,12/9/2018 23:00
Keystone,SMA/0231/0,Crandall Pump Station - (Future),CRNDL-SYN,16238.53,10406,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/9/2018 23:00,12/10/2018 0:00
Keystone,SMA/0231/0,Crandall Pump Station - (Future),CRNDL-SYN,16238.53,14839,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/10/2018 0:00,12/10/2018 1:00
Keystone,WDB/0092/0,Crandall Pump Station - (Future),CRNDL-SYN,16486,2888,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/10/2018 1:00,12/10/2018 2:00
Keystone,WDB/0092/0,Crandall Pump Station - (Future),CRNDL-SYN,16486,7486,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/10/2018 2:00,12/10/2018 3:00
Keystone,WDB/0092/0,Crandall Pump Station - (Future),CRNDL-SYN,16486,11944,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/10/2018 3:00,12/10/2018 4:00
Keystone,WDB/0092/0,Crandall Pump Station - (Future),CRNDL-SYN,16486,16231,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/10/2018 4:00,12/10/2018 5:00
Keystone,SMA/0232/0,Crandall Pump Station - (Future),CRNDL-SYN,16531.51,4120,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/10/2018 5:00,12/10/2018 6:00
Keystone,SMA/0232/0,Crandall Pump Station - (Future),CRNDL-SYN,16531.51,8303,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/10/2018 6:00,12/10/2018 7:00
Keystone,SMA/0232/0,Crandall Pump Station - (Future),CRNDL-SYN,16531.51,12770,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/10/2018 7:00,12/10/2018 8:00
Keystone,CL/5765/0,Crandall Pump Station - (Future),CRNDL-SYN,19814.57,537,17447,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL5,CL,12/10/2018 8:00,12/10/2018 9:00
Keystone,CL/5765/0,Crandall Pump Station - (Future),CRNDL-SYN,19814.57,5124,17447,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL5,CL,12/10/2018 9:00,12/10/2018 10:00
Keystone,CL/5765/0,Crandall Pump Station - (Future),CRNDL-SYN,19814.57,9638,17447,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL5,CL,12/10/2018 10:00,12/10/2018 11:00
Keystone,CL/5765/0,Crandall Pump Station - (Future),CRNDL-SYN,19814.57,13863,17447,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL5,CL,12/10/2018 11:00,12/10/2018 12:00
Keystone,CL/5765/0,Crandall Pump Station - (Future),CRNDL-SYN,19814.57,18273,17447,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL5,CL,12/10/2018 12:00,12/10/2018 13:00
Keystone,CDB/5073/0,Crandall Pump Station - (Future),CRNDL-SYN,16896.65,2801,16758,Phillips 66 Co,Gibson Terminal,WRB Terminal,CDB5,CDB,12/10/2018 13:00,12/10/2018 14:00
Keystone,CDB/5073/0,Crandall Pump Station - (Future),CRNDL-SYN,16896.65,7045,16758,Phillips 66 Co,Gibson Terminal,WRB Terminal,CDB5,CDB,12/10/2018 14:00,12/10/2018 15:00
Keystone,CDB/5073/0,Crandall Pump Station - (Future),CRNDL-SYN,16896.65,11605,16758,Phillips 66 Co,Gibson Terminal,WRB Terminal,CDB5,CDB,12/10/2018 15:00,12/10/2018 16:00
Keystone,CDB/5073/0,Crandall Pump Station - (Future),CRNDL-SYN,16896.65,15918,16758,Phillips 66 Co,Gibson Terminal,WRB Terminal,CDB5,CDB,12/10/2018 16:00,12/10/2018 17:00
Keystone,FRB/0360/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.63,3467,16429,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB5,FRB,12/10/2018 17:00,12/10/2018 18:00
Keystone,FRB/0360/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.63,7859,16429,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB5,FRB,12/10/2018 18:00,12/10/2018 19:00
Keystone,FRB/0360/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.63,11786,16429,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB5,FRB,12/10/2018 19:00,12/10/2018 20:00
Keystone,FRB/0360/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.63,16333,16429,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB5,FRB,12/10/2018 20:00,12/10/2018 21:00
Keystone,CL/5758/0,Crandall Pump Station - (Future),CRNDL-SYN,17734.84,3932,16927,CHS McPherson,Gibson Terminal,Plains Cushing,CL5,CL,12/10/2018 21:00,12/10/2018 22:00
Keystone,CL/5758/0,Crandall Pump Station - (Future),CRNDL-SYN,17734.84,8135,16927,CHS McPherson,Gibson Terminal,Plains Cushing,CL5,CL,12/10/2018 22:00,12/10/2018 23:00
Keystone,CL/5758/0,Crandall Pump Station - (Future),CRNDL-SYN,17734.94,12362,16927,CHS McPherson,Gibson Terminal,Plains Cushing,CL5,CL,12/10/2018 23:00,12/11/2018 0:00
Keystone,CL/5758/0,Crandall Pump Station - (Future),CRNDL-SYN,17735.05,16662,16927,CHS McPherson,Gibson Terminal,Plains Cushing,CL5,CL,12/11/2018 0:00,12/11/2018 1:00
Keystone,WCS/4176/0,Crandall Pump Station - (Future),CRNDL-SYN,15985.79,2469,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/11/2018 1:00,12/11/2018 2:00
Keystone,WCS/4176/0,Crandall Pump Station - (Future),CRNDL-SYN,15985.88,6138,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/11/2018 2:00,12/11/2018 3:00
Keystone,WCS/4176/0,Crandall Pump Station - (Future),CRNDL-SYN,15985.99,10351,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/11/2018 3:00,12/11/2018 4:00
Keystone,WCS/4176/0,Crandall Pump Station - (Future),CRNDL-SYN,15986.1,14743,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/11/2018 4:00,12/11/2018 5:00
Keystone,LLB/0815/0,Crandall Pump Station - (Future),CRNDL-SYN,17360.09,2739,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/11/2018 5:00,12/11/2018 6:00
Keystone,LLB/0815/0,Crandall Pump Station - (Future),CRNDL-SYN,17360.21,7192,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/11/2018 6:00,12/11/2018 7:00
Keystone,LLB/0815/0,Crandall Pump Station - (Future),CRNDL-SYN,17360.29,10718,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/11/2018 7:00,12/11/2018 8:00
Keystone,LLB/0815/0,Crandall Pump Station - (Future),CRNDL-SYN,17360.29,13390,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/11/2018 8:00,12/11/2018 9:00
Keystone,LLB/0815/0,Crandall Pump Station - (Future),CRNDL-SYN,17360.29,16076,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/11/2018 9:00,12/11/2018 10:00
Keystone,CDB/5068/0,Crandall Pump Station - (Future),CRNDL-SYN,17939.26,1201,16229,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB5,CDB,12/11/2018 10:00,12/11/2018 11:00
Keystone,CDB/5068/0,Crandall Pump Station - (Future),CRNDL-SYN,17939.26,4016,16229,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB5,CDB,12/11/2018 11:00,12/11/2018 12:00
Keystone,CDB/5068/0,Crandall Pump Station - (Future),CRNDL-SYN,17939.26,7018,16229,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB5,CDB,12/11/2018 12:00,12/11/2018 13:00
Keystone,CDB/5068/0,Crandall Pump Station - (Future),CRNDL-SYN,17939.26,10089,16229,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB5,CDB,12/11/2018 13:00,12/11/2018 14:00
Keystone,CDB/5068/0,Crandall Pump Station - (Future),CRNDL-SYN,17939.26,13196,16229,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB5,CDB,12/11/2018 14:00,12/11/2018 15:00
Keystone,CDB/5068/0,Crandall Pump Station - (Future),CRNDL-SYN,17939.26,16269,16229,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB5,CDB,12/11/2018 15:00,12/11/2018 16:00
Keystone,BHB/0729/0,Crandall Pump Station - (Future),CRNDL-SYN,16033.62,1503,15899,Suncor Energy Mktg,Gibson West,Plains Patoka,BHB5,BHB,12/11/2018 16:00,12/11/2018 17:00
Keystone,BHB/0729/0,Crandall Pump Station - (Future),CRNDL-SYN,16033.62,4673,15899,Suncor Energy Mktg,Gibson West,Plains Patoka,BHB5,BHB,12/11/2018 17:00,12/11/2018 18:00
Keystone,BHB/0729/0,Crandall Pump Station - (Future),CRNDL-SYN,16119.11,7921,15899,Suncor Energy Mktg,Gibson West,Plains Patoka,BHB5,BHB,12/11/2018 18:00,12/11/2018 19:00
Keystone,BHB/0729/0,Crandall Pump Station - (Future),CRNDL-SYN,16119.11,11987,15899,Suncor Energy Mktg,Gibson West,Plains Patoka,BHB5,BHB,12/11/2018 19:00,12/11/2018 20:00
Keystone,WDB/0090/0,Crandall Pump Station - (Future),CRNDL-SYN,19665.09,77,19429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/11/2018 20:00,12/11/2018 21:00
Keystone,WDB/0090/0,Crandall Pump Station - (Future),CRNDL-SYN,19665.09,4405,19429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/11/2018 21:00,12/11/2018 22:00
Keystone,WDB/0090/0,Crandall Pump Station - (Future),CRNDL-SYN,19665.09,8762,19429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/11/2018 22:00,12/11/2018 23:00
Keystone,WDB/0090/0,Crandall Pump Station - (Future),CRNDL-SYN,19665.09,13138,19429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/11/2018 23:00,12/12/2018 0:00
Keystone,WDB/0090/0,Crandall Pump Station - (Future),CRNDL-SYN,19665.09,17457,19429,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB5,WDB,12/12/2018 0:00,12/12/2018 1:00
Keystone,SMA/0233/0,Crandall Pump Station - (Future),CRNDL-SYN,15909.68,1964,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/12/2018 1:00,12/12/2018 2:00
Keystone,SMA/0233/0,Crandall Pump Station - (Future),CRNDL-SYN,15909.68,6143,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/12/2018 2:00,12/12/2018 3:00
Keystone,SMA/0233/0,Crandall Pump Station - (Future),CRNDL-SYN,15909.68,10478,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/12/2018 3:00,12/12/2018 4:00
Keystone,SMA/0233/0,Crandall Pump Station - (Future),CRNDL-SYN,15909.68,14803,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA5,SMA,12/12/2018 4:00,12/12/2018 5:00
Keystone,WCS/4177/0,Crandall Pump Station - (Future),CRNDL-SYN,16564.21,3108,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/12/2018 5:00,12/12/2018 6:00
Keystone,WCS/4177/0,Crandall Pump Station - (Future),CRNDL-SYN,16564.21,7494,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/12/2018 6:00,12/12/2018 7:00
Keystone,WCS/4177/0,Crandall Pump Station - (Future),CRNDL-SYN,16564.21,11803,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/12/2018 7:00,12/12/2018 8:00
Keystone,WCS/4177/0,Crandall Pump Station - (Future),CRNDL-SYN,16564.21,15926,16051,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS5,WCS,12/12/2018 8:00,12/12/2018 9:00
Keystone,KH/1067/0,Crandall Pump Station - (Future),CRNDL-SYN,16241.71,3303,15956,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH5,KH,12/12/2018 9:00,12/12/2018 10:00
Keystone,KH/1067/0,Crandall Pump Station - (Future),CRNDL-SYN,16241.71,7410,15956,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH5,KH,12/12/2018 10:00,12/12/2018 11:00
Keystone,KH/1067/0,Crandall Pump Station - (Future),CRNDL-SYN,16241.71,11486,15956,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH5,KH,12/12/2018 11:00,12/12/2018 12:00
Keystone,KH/1067/0,Crandall Pump Station - (Future),CRNDL-SYN,16241.71,15636,15956,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH5,KH,12/12/2018 12:00,12/12/2018 13:00
Keystone,FRB/0384/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.93,3399,16667,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB5,FRB,12/12/2018 13:00,12/12/2018 14:00
Keystone,FRB/0384/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.93,7695,16667,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB5,FRB,12/12/2018 14:00,12/12/2018 15:00
Keystone,FRB/0384/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.93,11906,16667,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB5,FRB,12/12/2018 15:00,12/12/2018 16:00
Keystone,FRB/0384/0,Crandall Pump Station - (Future),CRNDL-SYN,16555.93,16256,16667,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB5,FRB,12/12/2018 16:00,12/12/2018 17:00
Keystone,FRB/0361/0,Crandall Pump Station - (Future),CRNDL-SYN,16906.5,3996,16429,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB5,FRB,12/12/2018 17:00,12/12/2018 18:00
Keystone,KH/1068/0,Crandall Pump Station - (Future),CRNDL-SYN,16540.07,4405,15956,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH5,KH,12/12/2018 21:00,12/12/2018 22:00
Keystone,SMA/0228/0,Crandall Pump Station - (Future),CRNDL-SYN,19480.63,6286,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA5,SMA,12/13/2018 16:00,12/13/2018 17:00
Keystone,SMA/0228/0,Crandall Pump Station - (Future),CRNDL-SYN,19480.63,10771,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA5,SMA,12/13/2018 17:00,12/13/2018 18:00
Keystone,SMA/0228/0,Crandall Pump Station - (Future),CRNDL-SYN,19480.63,15306,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA5,SMA,12/13/2018 18:00,12/13/2018 19:00
Keystone,CL/5789/0,Crandall Pump Station - (Future),CRNDL-SYN,16970.22,4,16005,Coffeyville,Enbridge HCT,Plains Cushing,CL5,CL,12/13/2018 19:00,12/13/2018 20:00
Keystone,CL/5789/0,Crandall Pump Station - (Future),CRNDL-SYN,16970.29,4220,16005,Coffeyville,Enbridge HCT,Plains Cushing,CL5,CL,12/13/2018 20:00,12/13/2018 21:00
Keystone,CL/5789/0,Crandall Pump Station - (Future),CRNDL-SYN,16970.29,8399,16005,Coffeyville,Enbridge HCT,Plains Cushing,CL5,CL,12/13/2018 21:00,12/13/2018 22:00
Keystone,CL/5789/0,Crandall Pump Station - (Future),CRNDL-SYN,16970.29,12689,16005,Coffeyville,Enbridge HCT,Plains Cushing,CL5,CL,12/13/2018 22:00,12/13/2018 23:00
Keystone,FRB/0378/0,Crandall Pump Station - (Future),CRNDL-SYN,24806.82,4,16858,Suncor Energy Mktg,Gibson West,Plains Cushing,FRB5,FRB,12/13/2018 23:00,12/14/2018 0:00
Keystone,FRB/0378/0,Crandall Pump Station - (Future),CRNDL-SYN,24806.89,4341,16858,Suncor Energy Mktg,Gibson West,Plains Cushing,FRB5,FRB,12/14/2018 0:00,12/14/2018 1:00
Keystone,FRB/0378/0,Crandall Pump Station - (Future),CRNDL-SYN,24806.89,8742,16858,Suncor Energy Mktg,Gibson West,Plains Cushing,FRB5,FRB,12/14/2018 1:00,12/14/2018 2:00
Keystone,FRB/0378/0,Crandall Pump Station - (Future),CRNDL-SYN,24806.89,13146,16858,Suncor Energy Mktg,Gibson West,Plains Cushing,FRB5,FRB,12/14/2018 2:00,12/14/2018 3:00
Keystone,FRB/0378/0,Crandall Pump Station - (Future),CRNDL-SYN,24806.89,17518,16858,Suncor Energy Mktg,Gibson West,Plains Cushing,FRB5,FRB,12/14/2018 3:00,12/14/2018 4:00
Keystone,FRB/0378/0,Crandall Pump Station - (Future),CRNDL-SYN,24806.89,21956,16858,Suncor Energy Mktg,Gibson West,Plains Cushing,FRB5,FRB,12/14/2018 4:00,12/14/2018 5:00
Keystone,FRB/0383/0,Crandall Pump Station - (Future),CRNDL-SYN,25106.57,1469,29014,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB5,FRB,12/14/2018 5:00,12/14/2018 6:00
Keystone,FRB/0383/0,Crandall Pump Station - (Future),CRNDL-SYN,25106.57,5848,29014,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB5,FRB,12/14/2018 6:00,12/14/2018 7:00
Keystone,FRB/0383/0,Crandall Pump Station - (Future),CRNDL-SYN,25106.57,10207,29014,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB5,FRB,12/14/2018 7:00,12/14/2018 8:00
Keystone,FRB/0383/0,Crandall Pump Station - (Future),CRNDL-SYN,25106.57,14597,29014,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB5,FRB,12/14/2018 8:00,12/14/2018 9:00
Keystone,FRB/0383/0,Crandall Pump Station - (Future),CRNDL-SYN,25106.57,18783,29014,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB5,FRB,12/14/2018 9:00,12/14/2018 10:00
Keystone,FRB/0383/0,Crandall Pump Station - (Future),CRNDL-SYN,25106.57,23029,29014,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB5,FRB,12/14/2018 10:00,12/14/2018 11:00
Keystone,AWB/3898/0,Crandall Pump Station - (Future),CRNDL-SYN,27021.23,2315,21782,Phillips 66 Co,Gibson Terminal,Plains Patoka,AWB5,AWB,12/14/2018 11:00,12/14/2018 12:00
Keystone,AWB/3898/0,Crandall Pump Station - (Future),CRNDL-SYN,27021.23,6575,21782,Phillips 66 Co,Gibson Terminal,Plains Patoka,AWB5,AWB,12/14/2018 12:00,12/14/2018 13:00
Keystone,AWB/3898/0,Crandall Pump Station - (Future),CRNDL-SYN,27021.23,11075,21782,Phillips 66 Co,Gibson Terminal,Plains Patoka,AWB5,AWB,12/14/2018 13:00,12/14/2018 14:00
Keystone,AWB/3898/0,Crandall Pump Station - (Future),CRNDL-SYN,27021.23,15353,21782,Phillips 66 Co,Gibson Terminal,Plains Patoka,AWB5,AWB,12/14/2018 14:00,12/14/2018 15:00
Keystone,AWB/3898/0,Crandall Pump Station - (Future),CRNDL-SYN,27021.23,19686,21782,Phillips 66 Co,Gibson Terminal,Plains Patoka,AWB5,AWB,12/14/2018 15:00,12/14/2018 16:00
Keystone,AWB/3898/0,Crandall Pump Station - (Future),CRNDL-SYN,27021.23,23994,21782,Phillips 66 Co,Gibson Terminal,Plains Patoka,AWB5,AWB,12/14/2018 16:00,12/14/2018 17:00
Keystone,SWB/1276/0,Crandall Pump Station - (Future),CRNDL-SYN,16167.92,1151,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/14/2018 17:00,12/14/2018 18:00
Keystone,SWB/1276/0,Crandall Pump Station - (Future),CRNDL-SYN,16167.92,5470,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/14/2018 18:00,12/14/2018 19:00
Keystone,SWB/1276/0,Crandall Pump Station - (Future),CRNDL-SYN,16167.92,9832,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/14/2018 19:00,12/14/2018 20:00
Keystone,SWB/1276/0,Crandall Pump Station - (Future),CRNDL-SYN,16167.92,14230,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/14/2018 20:00,12/14/2018 21:00
Keystone,ACS/0749/0,Crandall Pump Station - (Future),CRNDL-SYN,16491.61,2259,16462,Husky Mktg & Supply,Husky East,Plains Patoka,ACS,ACS,12/14/2018 21:00,12/14/2018 22:00
Keystone,ACS/0749/0,Crandall Pump Station - (Future),CRNDL-SYN,16491.61,6629,16462,Husky Mktg & Supply,Husky East,Plains Patoka,ACS,ACS,12/14/2018 22:00,12/14/2018 23:00
Keystone,ACS/0749/0,Crandall Pump Station - (Future),CRNDL-SYN,16491.61,10932,16462,Husky Mktg & Supply,Husky East,Plains Patoka,ACS,ACS,12/14/2018 23:00,12/15/2018 0:00
Keystone,ACS/0749/0,Crandall Pump Station - (Future),CRNDL-SYN,16491.61,15363,16462,Husky Mktg & Supply,Husky East,Plains Patoka,ACS,ACS,12/15/2018 0:00,12/15/2018 1:00
Keystone,SWB/1277/0,Crandall Pump Station - (Future),CRNDL-SYN,16011.15,3181,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/15/2018 1:00,12/15/2018 2:00
Keystone,SWB/1277/0,Crandall Pump Station - (Future),CRNDL-SYN,16011.15,7630,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/15/2018 2:00,12/15/2018 3:00
Keystone,SWB/1277/0,Crandall Pump Station - (Future),CRNDL-SYN,16011.15,12046,16051,Husky Mktg & Supply,Husky East,Plains Patoka,SWB,SWB,12/15/2018 3:00,12/15/2018 4:00
Keystone,LLB/0816/0,Crandall Pump Station - (Future),CRNDL-SYN,17124.74,294,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/15/2018 4:00,12/15/2018 5:00
Keystone,LLB/0816/0,Crandall Pump Station - (Future),CRNDL-SYN,17124.74,4816,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/15/2018 5:00,12/15/2018 6:00
Keystone,LLB/0816/0,Crandall Pump Station - (Future),CRNDL-SYN,17124.74,9214,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/15/2018 6:00,12/15/2018 7:00
Keystone,LLB/0816/0,Crandall Pump Station - (Future),CRNDL-SYN,17124.74,13488,17029,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB5,LLB,12/15/2018 7:00,12/15/2018 8:00
Keystone,KH/1069/0,Crandall Pump Station - (Future),CRNDL-SYN,16114.01,288,15956,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH5,KH,12/15/2018 8:00,12/15/2018 9:00
